dia_chi,latitude,longitude,price_
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.3
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,4.0
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,4.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.9
"Đà Nẵng, Cẩm Lệ",16.03445385,108.2116399391114,6.3
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,8.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.3
"TP Hồ Chí Minh, Quận 1",10.77526035,106.69957286491969,2.8
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,3.6
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,4.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,9.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.3
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.6
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,10.1
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,10.1
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,4.3
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.1
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.6
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,3.2
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,1.8
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.0
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.5
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,5.5
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,6.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.2
"Tiền Giang, Châu Thành",10.4215052,106.27227425078098,2.8
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,7.6
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,5.4
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,5.2
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,1.0
"Hà Nội, Hà Đông",20.9702189,105.7749566,4.6
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,7.2
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,7.9
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,8.2
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,7.2
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,6.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.9
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,7.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.0
"Tiền Giang, Châu Thành",10.4215052,106.27227425078098,2.2
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,1.8
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,2.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.5
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,2.0
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,2.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.2
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,1.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,7.1
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,2.0
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,1.9
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,4.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,3.7
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.0
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,5.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,5.6
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,4.9
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.9
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,10.6
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,6.9
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,5.1
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,2.1
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,4.4
"Hải Phòng, Lê Chân",20.83556265,106.68148578171201,13.1
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.5
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,6.5
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.9
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.5
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,2.4
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,6.3
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,8.3
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,4.8
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,7.0
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,3.8
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,5.8
"Đà Nẵng, Thanh Khê",16.071795950000002,108.20920548707869,4.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.6
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,6.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.9
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,5.9
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,5.8
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,8.3
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,8.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,8.0
"Cần Thơ, Ninh Kiều",10.0365391,105.7897525,3.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,5.1
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,8.4
"Đà Nẵng, Thanh Khê",16.071795950000002,108.20920548707869,2.7
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,7.1
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,4.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,6.5
"Đà Nẵng, Hải Châu",16.0596052,108.2350816,6.3
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,5.7
"Đà Nẵng, Ngũ Hành Sơn",16.00402,108.26277454198583,4.1
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,11.0
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,7.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,0.9
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,10.2
"Cần Thơ, Bình Thủy",10.0608131,105.72092471486414,1.8
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,4.3
"Cần Thơ, Ninh Kiều",10.0365391,105.7897525,3.2
"Cần Thơ, Ninh Kiều",10.0365391,105.7897525,1.9
"Hà Nội, Long Biên",21.0257066,105.8921527,5.2
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,7.8
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,5.1
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.1
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.7
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,8.3
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,9.3
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,9.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.5
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.8
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,2.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.4
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.8
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,4.9
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,3.3
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,3.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.4
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,7.3
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,2.0
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,8.0
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,8.0
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,5.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.8
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,3.0
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,3.0
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,6.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.5
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,2.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,10.3
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,6.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.8
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,1.7
"Hà Nội, Long Biên",21.0257066,105.8921527,5.7
"Tiền Giang, Châu Thành",10.4215052,106.27227425078098,1.7
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,10.2
"Tiền Giang, Châu Thành",10.4215052,106.27227425078098,4.8
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,4.1
"Bình Dương, Bàu Bàng",11.2697956,106.62771355641692,2.1
"Bình Dương, Bàu Bàng",11.2697956,106.62771355641692,3.1
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,6.2
"Ninh Thuận, Ninh Sơn",11.71074725,108.80093167410769,5.8
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,2.1
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.7
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.4
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.2
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.6
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,7.6
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.3
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.5
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,7.4
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,6.4
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,6.5
"Hà Nội, Thanh Trì",20.941461599999997,105.83603265035416,4.6
"Đà Nẵng, Hải Châu",16.0596052,108.2350816,6.3
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.4
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.9
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.8
"Bình Dương, Tân Uyên",11.0600684,106.795688,4.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.9
"Bình Dương, Tân Uyên",11.0600684,106.795688,4.0
"Bình Dương, Tân Uyên",11.0600684,106.795688,3.0
"Hà Nội, Hà Đông",20.9702189,105.7749566,7.1
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,2.5
"Bắc Ninh, Từ Sơn",21.113309,105.9568611,6.8
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,8.4
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,4.3
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,1.0
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,10.7
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,6.2
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,6.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.2
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.1
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,3.9
"TP Hồ Chí Minh, Quận 5",10.75568335,106.6683065744068,2.9
"Hà Nội, Long Biên",21.0257066,105.8921527,3.3
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,8.8
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,8.8
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,4.4
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,9.6
"Đà Nẵng, Thanh Khê",16.071795950000002,108.20920548707869,4.0
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,4.4
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.5
"Hà Nội, Long Biên",21.0257066,105.8921527,5.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.2
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,10.0
"Tiền Giang, Châu Thành",10.4215052,106.27227425078098,2.8
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,11.8
"Hà Nội, Hà Đông",20.9702189,105.7749566,2.9
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,5.9
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.5
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,11.5
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,9.1
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.2
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.3
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.7
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.2
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,4.5
"Hà Nội, Hà Đông",20.9702189,105.7749566,3.7
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,2.1
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,2.2
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,10.4
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.9
"Hà Nội, Long Biên",21.0257066,105.8921527,7.3
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,6.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,11.6
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.6
"Hà Nội, Hà Đông",20.9702189,105.7749566,2.1
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,5.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.9
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,2.8
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,2.8
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.1
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,5.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.9
"Tiền Giang, Châu Thành",10.4215052,106.27227425078098,0.7
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,3.5
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,4.5
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,5.6
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,8.4
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,5.7
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,5.6
"Thừa Thiên Huế, Huế",16.4639321,107.5863388,2.0
"Hải Phòng, Lê Chân",20.83556265,106.68148578171201,4.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,10.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,4.6
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,3.7
"Long An, Đức Hòa",10.882814799999998,106.43380220306233,2.4
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,8.0
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,3.3
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,10.6
"Hà Nội, Long Biên",21.0257066,105.8921527,4.2
"Hà Nội, Hoàng Mai",20.9755354,105.85744654567378,7.1
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,4.0
"Đà Nẵng, Thanh Khê",16.071795950000002,108.20920548707869,2.8
"Hà Nội, Long Biên",21.0257066,105.8921527,8.1
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,4.0
"Vĩnh Phúc, Tam Dương",21.360439200000002,105.56362559272,1.4
"Vĩnh Phúc, Vĩnh Yên",21.3088479,105.5916322,4.5
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,5.1
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,6.6
"Hải Phòng, An Dương",20.8666579,106.615461,1.0
"Hải Phòng, An Dương",20.8666579,106.615461,0.7
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,7.0
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,2.6
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,6.5
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,2.2
"Hà Nội, Long Biên",21.0257066,105.8921527,8.1
"Hà Nội, Long Biên",21.0257066,105.8921527,8.1
"Hà Nội, Long Biên",21.0257066,105.8921527,11.4
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,8.1
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,7.1
"TP Hồ Chí Minh, Bình Chánh",10.7500035,106.51488582967849,3.3
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,4.9
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,4.9
"Đồng Nai, Biên Hòa",10.9509538,106.8226134,1.8
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,6.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,7.0
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.1
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,9.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,9.3
"Bình Dương, Tân Uyên",11.0600684,106.795688,1.8
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,10.3
"Bắc Ninh, Từ Sơn",21.113309,105.9568611,8.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,12.8
"Khánh Hòa, Cam Ranh",11.9166696,109.14861,6.6
"Khánh Hòa, Cam Ranh",11.9166696,109.14861,6.6
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,3.9
"Hà Nội, Bắc Từ Liêm",21.0533265,105.7342142,8.0
"Hà Nội, Hà Đông",20.9702189,105.7749566,3.4
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,5.2
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,4.2
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,6.5
"Hà Nội, Cầu Giấy",21.02916475,105.80343767219591,10.2
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,6.6
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,6.2
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.0
"Hà Nội, Long Biên",21.0257066,105.8921527,11.1
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,5.2
"Hà Nội, Long Biên",21.0257066,105.8921527,8.3
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,7.0
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,4.9
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,5.8
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,2.3
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.7
"Bình Dương, Tân Uyên",11.0600684,106.795688,2.9
"Đồng Nai, Vĩnh Cửu",11.242703899999999,107.05314571946911,2.2
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,4.8
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,3.3
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,6.0
"TP Hồ Chí Minh, Quận 10",10.7726536,106.66821544343898,7.1
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.5
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,3.7
"Hà Nội, Hà Đông",20.9702189,105.7749566,4.4
"Hà Nội, Hà Đông",20.9702189,105.7749566,3.7
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,8.2
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,9.1
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,8.1
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,5.7
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,4.1
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,5.1
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,8.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.3
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,4.8
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,0.6
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,5.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,12.4
"TP Hồ Chí Minh, Bình Tân",10.6880043,106.5853289,5.7
"Hà Nội, Đống Đa",21.0021476,105.83137430804737,1.0
"Hà Nội, Bắc Từ Liêm",21.0533265,105.7342142,3.1
"TP Hồ Chí Minh, Tân Phú",10.727068,106.7261695,4.2
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,10.0
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,4.3
"Bắc Ninh, Từ Sơn",21.113309,105.9568611,5.9
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,9.4
"TP Hồ Chí Minh, Quận 11",10.7659529,106.6475594370616,6.9
"TP Hồ Chí Minh, Quận 11",10.7659529,106.6475594370616,7.9
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,5.1
"TP Hồ Chí Minh, Quận 7",10.737754800000001,106.72971280655217,4.8
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,8.6
"Đà Nẵng, Thanh Khê",16.071795950000002,108.20920548707869,2.5
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,4.2
"Hà Nội, Hà Đông",20.9702189,105.7749566,7.0
"Hà Nội, Hà Đông",20.9702189,105.7749566,2.4
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,11.9
"Đà Nẵng, Sơn Trà",16.12049,108.2647075,5.0
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,4.6
"Hà Nội, Hai Bà Trưng",21.012198,105.8552245,3.8
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,4.3
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,8.4
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,5.1
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,4.1
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,4.0
"TP Hồ Chí Minh, Bình Thạnh",10.8041602,106.5878711,5.8
"Hà Nội, Long Biên",21.0257066,105.8921527,2.2
"Hà Nội, Hà Đông",20.9702189,105.7749566,4.6
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,1.4
"TP Hồ Chí Minh, Tân Bình",10.797672200000001,106.66523106900442,10.9
"TP Hồ Chí Minh, Quận 12",10.861410750000001,106.66420925636413,2.7
"Hà Nội, Tây Hồ",21.075251100000003,105.80736904927184,3.2
"TP Hồ Chí Minh, Phú Nhuận",10.8010732,106.6798916250364,11.4
"TP Hồ Chí Minh, Quận 8",10.7220335,106.62949387003158,9.3
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,8.1
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.9
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.9
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,9.0
"Gia Lai, Chư Păh",14.222075499999999,107.97107446802119,1.2
"TP Hồ Chí Minh, Hóc Môn",10.878345,106.57635314823773,1.1
"Hà Nội, Thanh Xuân",20.9936873,105.8143014,3.2
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.5
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,2.6
"Hà Nội, Ba Đình",21.03470905,105.82451384484861,5.6
"TP Hồ Chí Minh, Gò Vấp",10.8440568,106.6403038,6.6
"TP Hồ Chí Minh, Thủ Đức",10.8298295,106.7617899,3.5
"TP Hồ Chí Minh, Quận 9",10.8311346,106.7715507,4.2
"Hải Phòng, Hồng Bàng",20.8763328,106.64442867897043,1.4
